day;new_expositions;immune;active_cases_1;new_expositions_1;active_cases_2;new_expositions_2;strain2 %;max_expositions;max_expositions_1;max_expositions_2;
225;0.00807898;0.252635;0.0268654;0.00807898;0;0;0;0.0115207;0.0115207;0;
226;0.00806851;0.251861;0.0268032;0.00806851;0;0;0;0.0115207;0.0115207;0;
227;0.00805943;0.251106;0.0267464;0.00805943;0;0;0;0.0115207;0.0115207;0;
228;0.00805171;0.250369;0.0266948;0.00805171;0;0;0;0.0115207;0.0115207;0;
229;0.0080453;0.249651;0.0266483;0.0080453;0;0;0;0.0115207;0.0115207;0;
230;0.00804016;0.248953;0.0266068;0.00804016;0;0;0;0.0115207;0.0115207;0;
231;0.00803624;0.248276;0.0265701;0.00803624;0;0;0;0.0115207;0.0115207;0;
232;0.0080335;0.24762;0.026538;0.0080335;0;0;0;0.0115207;0.0115207;0;
233;0.0080319;0.246985;0.0265105;0.0080319;0;0;0;0.0115207;0.0115207;0;
234;0.00803139;0.246372;0.0264874;0.00803139;0;0;0;0.0115207;0.0115207;0;
235;0.00803192;0.245781;0.0264685;0.00803192;0;0;0;0.0115207;0.0115207;0;
236;0.00803346;0.245212;0.0264537;0.00803346;0;0;0;0.0115207;0.0115207;0;
237;0.00803595;0.244666;0.0264429;0.00803595;0;0;0;0.0115207;0.0115207;0;
238;0.00803937;0.244142;0.0264358;0.00803937;0;0;0;0.0115207;0.0115207;0;
239;0.00804366;0.243641;0.0264324;0.00804366;0;0;0;0.0115207;0.0115207;0;
240;0.00804879;0.243162;0.0264325;0.00804879;0;0;0;0.0115207;0.0115207;0;
241;0.0080547;0.242706;0.026436;0.0080547;0;0;0;0.0115207;0.0115207;0;
242;0.00806137;0.242273;0.0264427;0.00806137;0;0;0;0.0115207;0.0115207;0;
243;0.00806874;0.241862;0.0264525;0.00806874;0;0;0;0.0115207;0.0115207;0;
244;0.00807679;0.241473;0.0264652;0.00807679;0;0;0;0.0115207;0.0115207;0;
245;0.00808546;0.241107;0.0264808;0.00808546;0;0;0;0.0115207;0.0115207;0;
246;0.00809472;0.240763;0.026499;0.00809472;0;0;0;0.0115207;0.0115207;0;
247;0.00810454;0.240441;0.0265198;0.00810454;0;0;0;0.0115207;0.0115207;0;
248;0.00811486;0.240141;0.0265429;0.00811486;0;0;0;0.0115207;0.0115207;0;
249;0.00812566;0.239861;0.0265683;0.00812566;0;0;0;0.0115207;0.0115207;0;
250;0.00813689;0.239603;0.0265958;0.00813689;0;0;0;0.0115207;0.0115207;0;
251;0.00814852;0.239365;0.0266254;0.00814852;0;0;0;0.0115207;0.0115207;0;
252;0.00816052;0.239148;0.0266568;0.00816052;0;0;0;0.0115207;0.0115207;0;
253;0.00817285;0.238951;0.0266899;0.00817285;0;0;0;0.0115207;0.0115207;0;
254;0.00818546;0.238773;0.0267247;0.00818546;0;0;0;0.0115207;0.0115207;0;
255;0.00819834;0.238614;0.0267609;0.00819834;0;0;0;0.0115207;0.0115207;0;
256;0.00821145;0.238474;0.0267985;0.00821145;0;0;0;0.0115207;0.0115207;0;
257;0.00822475;0.238352;0.0268374;0.00822475;0;0;0;0.0115207;0.0115207;0;
258;0.00823821;0.238248;0.0268774;0.00823821;0;0;0;0.0115207;0.0115207;0;
259;0.0082518;0.238161;0.0269185;0.0082518;0;0;0;0.0115207;0.0115207;0;
260;0.00826549;0.238091;0.0269604;0.00826549;0;0;0;0.0115207;0.0115207;0;
261;0.00827926;0.238037;0.0270031;0.00827926;0;0;0;0.0115207;0.0115207;0;
