day;new_expositions;immune;active_cases_1;new_expositions_1;active_cases_2;new_expositions_2;strain2 %;max_expositions;max_expositions_1;max_expositions_2;
252;0.00282235;0.528943;0.00995458;0.00282235;0;0;0;0.00444197;0.00444197;0;
253;0.0028171;0.528537;0.00992758;0.0028171;0;0;0;0.00444197;0.00444197;0;
254;0.00281227;0.528136;0.00990224;0.00281227;0;0;0;0.00444197;0.00444197;0;
255;0.00280787;0.52774;0.00987853;0.00280787;0;0;0;0.00444197;0.00444197;0;
256;0.00280388;0.52735;0.00985642;0.00280388;0;0;0;0.00444197;0.00444197;0;
257;0.00280029;0.526967;0.00983588;0.00280029;0;0;0;0.00444197;0.00444197;0;
258;0.00279709;0.52659;0.00981687;0.00279709;0;0;0;0.00444197;0.00444197;0;
259;0.00279427;0.526219;0.00979937;0.00279427;0;0;0;0.00444197;0.00444197;0;
260;0.00279183;0.525856;0.00978335;0.00279183;0;0;0;0.00444197;0.00444197;0;
261;0.00278975;0.525499;0.00976876;0.00278975;0;0;0;0.00444197;0.00444197;0;
262;0.00278803;0.52515;0.00975558;0.00278803;0;0;0;0.00444197;0.00444197;0;
263;0.00278665;0.524808;0.00974379;0.00278665;0;0;0;0.00444197;0.00444197;0;
264;0.00278561;0.524473;0.00973334;0.00278561;0;0;0;0.00444197;0.00444197;0;
265;0.00278491;0.524146;0.00972421;0.00278491;0;0;0;0.00444197;0.00444197;0;
266;0.00278452;0.523827;0.00971636;0.00278452;0;0;0;0.00444197;0.00444197;0;
267;0.00278444;0.523516;0.00970977;0.00278444;0;0;0;0.00444197;0.00444197;0;
268;0.00278467;0.523212;0.0097044;0.00278467;0;0;0;0.00444197;0.00444197;0;
269;0.00278519;0.522917;0.00970023;0.00278519;0;0;0;0.00444197;0.00444197;0;
270;0.00278599;0.52263;0.00969721;0.00278599;0;0;0;0.00444197;0.00444197;0;
271;0.00278708;0.522352;0.00969532;0.00278708;0;0;0;0.00444197;0.00444197;0;
272;0.00278843;0.522081;0.00969453;0.00278843;0;0;0;0.00444197;0.00444197;0;
273;0.00279004;0.521819;0.00969481;0.00279004;0;0;0;0.00444197;0.00444197;0;
274;0.0027919;0.521566;0.00969613;0.0027919;0;0;0;0.00444197;0.00444197;0;
275;0.002794;0.521321;0.00969846;0.002794;0;0;0;0.00444197;0.00444197;0;
276;0.00279633;0.521084;0.00970176;0.00279633;0;0;0;0.00444197;0.00444197;0;
277;0.0027989;0.520856;0.00970601;0.0027989;0;0;0;0.00444197;0.00444197;0;
278;0.00280167;0.520636;0.00971117;0.00280167;0;0;0;0.00444197;0.00444197;0;
279;0.00280466;0.520425;0.00971722;0.00280466;0;0;0;0.00444197;0.00444197;0;
280;0.00280785;0.520222;0.00972413;0.00280785;0;0;0;0.00444197;0.00444197;0;
281;0.00281123;0.520028;0.00973187;0.00281123;0;0;0;0.00444197;0.00444197;0;
